 ལ  གནས་པ 						ལ 	གནས་པ 	-འི 	ཡོན་ཏན 	ཐུན་མོང 	མ་ཡིན་པ་ལ 	bstod tshogs ka_.txt	     ལ  གནས་པ  -འི  ཡོན་ཏན  ཐུན་མོང  མ་ཡིན་པ་ལ 
 ལ ྟར 						ལ	ྟར 	བདག་མེད་པ 	-འང 	_།_། 	ཇི་ལྟར 	bstod tshogs ka_.txt	     ལ ྟར  བདག་མེད་པ  -འང  _།_།  ཇི་ལྟར 
ཇི  ལ ྟར 	བདག 	གི 	-ར་བརྟག 	_། 	ཇི 	ལ	ྟར 	སོ་ག 	-འི 	དུས་སུ་ཆུ 	།_། 	bstod tshogs ka_.txt	བདག  གི  -ར་བརྟག  _།  ཇི  ལ ྟར  སོ་ག  -འི  དུས་སུ་ཆུ  །_། 
 ལ  གྱུར་ན 						ལ 	གྱུར་ན 	།_། 	སངས 	རྒྱས་ཞེས་ནི 	བརྗོད་པ 	bstod tshogs ka_.txt	     ལ  གྱུར་ན  །_།  སངས  རྒྱས་ཞེས་ནི  བརྗོད་པ 
 ལ  བརྟེན་ནས་ནི 						ལ 	བརྟེན་ནས་ནི 	།_། 	དྲི 	མ 	མེད་པ 	bstod tshogs ka_.txt	     ལ  བརྟེན་ནས་ནི  །_།  དྲི  མ  མེད་པ 
 ལ ས 						ལ	ས 	།_། 	ཆོས་ཀྱི 	དབྱིངས་ནི 	རབ་ཏུ་ཤེས 	bstod tshogs ka_.txt	     ལ ས  །_།  ཆོས་ཀྱི  དབྱིངས་ནི  རབ་ཏུ་ཤེས 
 ལ  བརྟེན་ནས 						ལ 	བརྟེན་ནས 	།_། 	རྣམ 	པར 	དག་པ 	bstod tshogs ka_.txt	     ལ  བརྟེན་ནས  །_།  རྣམ  པར  དག་པ 
 ལ  བརྟེན་ནས་སྣོམ 						ལ 	བརྟེན་ནས་སྣོམ 	།_། 	དེ་ནི 	གཟུགས་སུ 	མེད་པ 	bstod tshogs ka_.txt	     ལ  བརྟེན་ནས་སྣོམ  །_།  དེ་ནི  གཟུགས་སུ  མེད་པ 
།_།  ལ ྕེ་ཡི 	ཆོས་ཀྱི 	དབྱིངས་ལ 	རྟོག་པ 	-ར་བྱེད 	།_། 	ལ	ྕེ་ཡི 	རང་བཞིན 	སྟོང་པ་ཉིད 	།_། 	རོ་ཡི 	bstod tshogs ka_.txt	ཆོས་ཀྱི  དབྱིངས་ལ  རྟོག་པ  -ར་བྱེད  །_།  ལ ྕེ་ཡི  རང་བཞིན  སྟོང་པ་ཉིད  །_།  རོ་ཡི 
-འི  ལ ུས་ཀྱི 	གནས 	མེད་པ 	།_། 	དག་པ 	-འི 	ལ	ུས་ཀྱི 	ངོ་བོ་དང 	_།_། 	རེག་བྱ 	-འི 	bstod tshogs ka_.txt	གནས  མེད་པ  །_།  དག་པ  -འི  ལ ུས་ཀྱི  ངོ་བོ་དང  _།_།  རེག་བྱ  -འི 
 ལ ས་ནི 						ལ	ས་ནི 	གྲོལ 	གྱུར་པ 	།_། 	ཆོས་ཀྱི 	bstod tshogs ka_.txt	     ལ ས་ནི  གྲོལ  གྱུར་པ  །_།  ཆོས་ཀྱི 
 ལ  །_། 						ལ 	།_། 	རྟོག་དང 	བརྟག་པ་རྣམ 	སྤངས་ནས 	།_། 	bstod tshogs ka_.txt	     ལ  །_།  རྟོག་དང  བརྟག་པ་རྣམ  སྤངས་ནས  །_། 
 ལ ྟར 						ལ	ྟར 	རྣལ་འབྱོར་པས 	།_། 	ཤེས་ན 	མཚན་ཉིད 	bstod tshogs ka_.txt	     ལ ྟར  རྣལ་འབྱོར་པས  །_།  ཤེས་ན  མཚན་ཉིད 
_།_།  ལ ྕེ་དང 	མིག་དང 	རྣ་བ 	སྣ 	དག་དང 	_།_། 	ལ	ྕེ་དང 	ལུས་དང 	དེ་བཞིན་ཡིད 	།_། 	སྐྱེ 	bstod tshogs ka_.txt	མིག་དང  རྣ་བ  སྣ  དག་དང  _།_།  ལ ྕེ་དང  ལུས་དང  དེ་བཞིན་ཡིད  །_།  སྐྱེ 
 ལ ྟར 						ལ	ྟར 	འཇིག་རྟེན 	འཇིག་རྟེན་འདས 	།_། 	བདག་ཏུ 	bstod tshogs ka_.txt	     ལ ྟར  འཇིག་རྟེན  འཇིག་རྟེན་འདས  །_།  བདག་ཏུ 
 ལ ས 						ལ	ས 	འཁོར་བ་སྟེ 	།_། 	སོ་སོ 	-ར 	bstod tshogs ka_.txt	     ལ ས  འཁོར་བ་སྟེ  །_།  སོ་སོ  -ར 
།_།  ལ ུས 	_།_། 	དེ་དག 	འགགས་པ 	སངས་རྒྱས་ཉིད 	།_། 	ལ	ུས 	ཅན 	ཀུན་གྱི 	སྐྱབས 	ཉིད་དོ 	bstod tshogs ka_.txt	_།_།  དེ་དག  འགགས་པ  སངས་རྒྱས་ཉིད  །_།  ལ ུས  ཅན  ཀུན་གྱི  སྐྱབས  ཉིད་དོ 
།_།  ལ ུས 	ཤེས་དང 	མི 	ཤེས་པ 	དག་ལས 	།_། 	ལ	ུས 	འདི་ཉིད་ལ 	ཐམས་ཅད་དེ 	།_། 	རང་གི 	bstod tshogs ka_.txt	ཤེས་དང  མི  ཤེས་པ  དག་ལས  །_།  ལ ུས  འདི་ཉིད་ལ  ཐམས་ཅད་དེ  །_།  རང་གི 
 ལ ་བ 						ལ	་བ 	-ར་འགྱུར 	།_། 	བྱང 	ཆུབ 	bstod tshogs ka_.txt	     ལ ་བ  -ར་འགྱུར  །_།  བྱང  ཆུབ 
 ལ  །_། 						ལ 	།_། 	མཐོང་བ་དང་ནི 	མ 	མཐོང་ཡིན 	།_། 	bstod tshogs ka_.txt	     ལ  །_།  མཐོང་བ་དང་ནི  མ  མཐོང་ཡིན  །_། 
 ལ  གནས་ནས 						ལ 	གནས་ནས 	།_། 	མཆོག་ཏུ 	ཞི་བ 	-ར 	bstod tshogs ka_.txt	     ལ  གནས་ནས  །_།  མཆོག་ཏུ  ཞི་བ  -ར 
 ལ  བརྟགས་པ 						ལ 	བརྟགས་པ 	-ས 	གནས 	བྱ་ཞེས 	།_། 	bstod tshogs ka_.txt	     ལ  བརྟགས་པ  -ས  གནས  བྱ་ཞེས  །_། 
 ལ ས 						ལ	ས 	གསུངས་པ་ལགས 	།_། 	སྟོབས 	བཅུ 	bstod tshogs ka_.txt	     ལ ས  གསུངས་པ་ལགས  །_།  སྟོབས  བཅུ 
 ལ ྟར 						ལ	ྟར 	ཡི་དྭགས 	རྣམས་ཀྱིས་ནི 	།_། 	རྒྱ 	bstod tshogs ka_.txt	     ལ ྟར  ཡི་དྭགས  རྣམས་ཀྱིས་ནི  །_།  རྒྱ 
 ལ ྟར 						ལ	ྟར 	།_། 	དེ 	བཞིན 	མི 	bstod tshogs ka_.txt	     ལ ྟར  །_།  དེ  བཞིན  མི 
བཅོམ  ལ ྡན 	དམན་དང 	བསོད་ནམས 	དམན་པ་ལ 	།_། 	བཅོམ 	ལ	ྡན 	འདས་ཀྱིས་ཅི 	བགྱི 	-ར་མཆིས 	།_། 	bstod tshogs ka_.txt	དམན་དང  བསོད་ནམས  དམན་པ་ལ  །_།  བཅོམ  ལ ྡན  འདས་ཀྱིས་ཅི  བགྱི  -ར་མཆིས  །_། 
 ལ ག་པ་རུ 	ཇི 	ལྟར 	དམུས་ལོང 			ལ	ག་པ་རུ 	།_། 	རིན་ཆེན 	མཆོག་ནི 	བཞག་པ་འདྲ 	bstod tshogs ka_.txt	ཇི  ལྟར  དམུས་ལོང    ལ ག་པ་རུ  །_།  རིན་ཆེན  མཆོག་ནི  བཞག་པ་འདྲ 
 ལ  །_། 						ལ 	།_། 	འོད་ཀྱིས 	གསལ་ཞིང 	དཔལ་ལྡན་པའི 	།_། 	bstod tshogs ka_.txt	     ལ  །_།  འོད་ཀྱིས  གསལ་ཞིང  དཔལ་ལྡན་པའི  །_། 
 ལ ་པ 						ལ	་པ 	མང་པོ 	-ར 	བཞུགས་ནས་ཀྱང 	_།_། 	bstod tshogs ka_.txt	     ལ ་པ  མང་པོ  -ར  བཞུགས་ནས་ཀྱང  _།_། 
 ལ ་བྱ 						ལ	་བྱ 	རྣམས་ནི 	གདུལ་བ 	-འི་ཕྱིར 	།_། 	bstod tshogs ka_.txt	     ལ ་བྱ  རྣམས་ནི  གདུལ་བ  -འི་ཕྱིར  །_། 
 ལ གས 						ལ	གས 	།_། 	སེམས་ཀྱི 	ཡུལ་ནི 	ངེས 	bstod tshogs ka_.txt	     ལ གས  །_།  སེམས་ཀྱི  ཡུལ་ནི  ངེས 
 ལ  བདག་སྨྲའོ 						ལ 	བདག་སྨྲའོ 	།_། 	བྱིས་པ 	-འི 	ནང་ན 	bstod tshogs ka_.txt	     ལ  བདག་སྨྲའོ  །_།  བྱིས་པ  -འི  ནང་ན 
 ལ ་པ 						ལ	་པ 	-འི 	ཚེ་ཡི 	རྒྱུ་གང་ཡིན 	།_། 	bstod tshogs ka_.txt	     ལ ་པ  -འི  ཚེ་ཡི  རྒྱུ་གང་ཡིན  །_། 
 ལ  སེམས་ཅན 						ལ 	སེམས་ཅན 	ཁམས་ཀྱི་ཡང 	_།_། 	དཔག་ཏུ 	མེད་པ 	bstod tshogs ka_.txt	     ལ  སེམས་ཅན  ཁམས་ཀྱི་ཡང  _།_།  དཔག་ཏུ  མེད་པ 
 ལ ་པ 						ལ	་པ 	-ར་ནི 	།_། 	ཚེ་ཡང་གང་གིས 	བསྲུངས 	bstod tshogs ka_.txt	     ལ ་པ  -ར་ནི  །_།  ཚེ་ཡང་གང་གིས  བསྲུངས 
 ལ ་དྲུག 						ལ	་དྲུག 	སྣང་བ 	མེད་པ 	-ར་ནི 	།_། 	bstod tshogs ka_.txt	     ལ ་དྲུག  སྣང་བ  མེད་པ  -ར་ནི  །_། 
ཇི  ལ ྟར 	ཇི་བཞིན 	རིག 	གྱུར་པའོ 	།_། 	ཇི 	ལ	ྟར 	འོ་མ་དང 	འདྲེས་ཆུ 	།_། 	སྣོད 	bstod tshogs ka_.txt	ཇི་བཞིན  རིག  གྱུར་པའོ  །_།  ཇི  ལ ྟར  འོ་མ་དང  འདྲེས་ཆུ  །_།  སྣོད 
 ལ ས 						ལ	ས 	།_། 	ངང་པ 	འོ་མ 	འཐུང་བྱེད་ཅིང 	bstod tshogs ka_.txt	     ལ ས  །_།  ངང་པ  འོ་མ  འཐུང་བྱེད་ཅིང 
ཤེས  ལ ུས 	ཉོན་མོངས་ཀྱིས 	གཡོགས་ནས 	།_། 	ཡེ 	ཤེས 	ལ	ུས 	འདི 	-ར 	གཅིག་གནས་ཀྱང 	_།_། 	bstod tshogs ka_.txt	ཉོན་མོངས་ཀྱིས  གཡོགས་ནས  །_།  ཡེ  ཤེས  ལ ུས  འདི  -ར  གཅིག་གནས་ཀྱང  _།_། 
 ལ ་འབྱོར་པ་ཡིས 						ལ	་འབྱོར་པ་ཡིས 	ཡེ་ཤེས་ལེན 	།_། 	མི 	ཤེས་པ་ནི 	bstod tshogs ka_.txt	     ལ ་འབྱོར་པ་ཡིས  ཡེ་ཤེས་ལེན  །_།  མི  ཤེས་པ་ནི 
 ལ ་རྣམ 						ལ	་རྣམ 	བརྟགས་པ 	།_། 	བདག 	མེད 	bstod tshogs ka_.txt	     ལ ་རྣམ  བརྟགས་པ  །_།  བདག  མེད 
 ལ ་འབྱོར་གནས 						ལ	་འབྱོར་གནས 	།_། 	དཀའ 	སྤྱོད 	སྣ་ཚོགས 	bstod tshogs ka_.txt	     ལ ་འབྱོར་གནས  །_།  དཀའ  སྤྱོད  སྣ་ཚོགས 
 ལ ་ཁྲིམས 						ལ	་ཁྲིམས 	སེམས་ཅན 	དོན 	སྡུད 	དང 	bstod tshogs ka_.txt	     ལ ་ཁྲིམས  སེམས་ཅན  དོན  སྡུད  དང 
 ལ  བརྩོན་འགྲུས་དང 						ལ 	བརྩོན་འགྲུས་དང 	_།_། 	བསམ་གཏན་ལ 	སེམས 	འཇུག་པ་དང 	bstod tshogs ka_.txt	     ལ  བརྩོན་འགྲུས་དང  _།_།  བསམ་གཏན་ལ  སེམས  འཇུག་པ་དང 
 ལ མ 						ལ	མ 	རྣམ་པ 	-ར 	སྦྱངས་པ་དང 	_།_། 	bstod tshogs ka_.txt	     ལ མ  རྣམ་པ  -ར  སྦྱངས་པ་དང  _།_། 
 ལ  ངེས་ནས 						ལ 	ངེས་ནས 	ཡེ་ཤེས་ཏེ 	།_། 	ཁམས 	རྒྱས་བྱེད་པ 	bstod tshogs ka_.txt	     ལ  ངེས་ནས  ཡེ་ཤེས་ཏེ  །_།  ཁམས  རྒྱས་བྱེད་པ 
 ལ  སྡང་གང 						ལ 	སྡང་གང 	_།_། 	ཁ་ར 	སྤྱད་པ 	-ར 	bstod tshogs ka_.txt	     ལ  སྡང་གང  _།_།  ཁ་ར  སྤྱད་པ  -ར 
 ལ ས 						ལ	ས 	།_། 	བུ་རམ 	ཁ་ར 	ཧྭགས 	bstod tshogs ka_.txt	     ལ ས  །_།  བུ་རམ  ཁ་ར  ཧྭགས 
 ལ ས 						ལ	ས 	འབྱུང་བ 	-ར 	འགྱུར་བ་ལྟར 	།_། 	bstod tshogs ka_.txt	     ལ ས  འབྱུང་བ  -ར  འགྱུར་བ་ལྟར  །_། 
 ལ ས 						ལ	ས 	།_། 	དགྲ 	བཅོམ 	རྐྱེན 	bstod tshogs ka_.txt	     ལ ས  །_།  དགྲ  བཅོམ  རྐྱེན 
 ལ ས 						ལ	ས 	སྐྱེ་ཞིང 	འབྱུང་བ 	-ར་འགྱུར 	།_། 	bstod tshogs ka_.txt	     ལ ས  སྐྱེ་ཞིང  འབྱུང་བ  -ར་འགྱུར  །_། 
ཇི  ལ ྟར 					ཇི 	ལ	ྟར 	སཱ་ལུ 	-འི 	ས་བོན་སོགས 	།_། 	bstod tshogs ka_.txt	    ཇི  ལ ྟར  སཱ་ལུ  -འི  ས་བོན་སོགས  །_། 
 ལ ྟར 						ལ	ྟར 	།_། 	དེ 	བཞིན 	ཐེག་མཆོག 	bstod tshogs ka_.txt	     ལ ྟར  །_།  དེ  བཞིན  ཐེག་མཆོག 
 ལ  -འང 	མོས 	རྣམས 				ལ 	-འང 	_།_། 	འདྲེན་པ 	རྣམས་ཀྱིས 	སྲུང་བ 	bstod tshogs ka_.txt	མོས  རྣམས     ལ  -འང  _།_།  འདྲེན་པ  རྣམས་ཀྱིས  སྲུང་བ 
 ལ ྟར 	-ར་མཛད 	།_། 	ཇི 			ལ	ྟར 	མར་ངོ 	-འི 	བཅུ 	བཞི་ལ 	bstod tshogs ka_.txt	-ར་མཛད  །_།  ཇི    ལ ྟར  མར་ངོ  -འི  བཅུ  བཞི་ལ 
 ལ ྟར 						ལ	ྟར 	།_། 	དེ 	བཞིན 	ཐེག་མཆོག 	bstod tshogs ka_.txt	     ལ ྟར  །_།  དེ  བཞིན  ཐེག་མཆོག 
 ལ  -འང 	མོས 	རྣམས 				ལ 	-འང 	_།_། 	སངས་རྒྱས 	སྐུ་ནི 	ཅུང་ཟད 	bstod tshogs ka_.txt	མོས  རྣམས     ལ  -འང  _།_།  སངས་རྒྱས  སྐུ་ནི  ཅུང་ཟད 
 ལ ྟར 						ལ	ྟར 	ཚེས་པ 	-འི 	ཟླ་བ་ལ 	།_། 	bstod tshogs ka_.txt	     ལ ྟར  ཚེས་པ  -འི  ཟླ་བ་ལ  །_། 
 ལ  ཞུགས 						ལ 	ཞུགས 	རྣམས་ཀྱང 	_།_། 	རིམ་གྱིས 	རིམ་གྱིས 	bstod tshogs ka_.txt	     ལ  ཞུགས  རྣམས་ཀྱང  _།_།  རིམ་གྱིས  རིམ་གྱིས 
 ལ ་བ 						ལ	་བ 	-ར 	མཐོང 	_།_། 	ཇི་ལྟར 	bstod tshogs ka_.txt	     ལ ་བ  -ར  མཐོང  _།_།  ཇི་ལྟར 
 ལ ྔ་ལ 	ཡར་ངོ 	-འི 	བཅོ 			ལ	ྔ་ལ 	།_། 	ཟླ་བ 	རྫོགས་པ 	-ར 	bstod tshogs ka_.txt	ཡར་ངོ  -འི  བཅོ    ལ ྔ་ལ  །_།  ཟླ་བ  རྫོགས་པ  -ར 
 ལ ྟར 						ལ	ྟར 	།_། 	དེ 	བཞིན 	ས་ཡི 	bstod tshogs ka_.txt	     ལ ྟར  །_།  དེ  བཞིན  ས་ཡི 
 ལ  །_། 						ལ 	།_། 	སངས 	རྒྱས 	ཆོས་དང 	དགེ་འདུན་ལ 	bstod tshogs ka_.txt	     ལ  །_།  སངས  རྒྱས  ཆོས་དང  དགེ་འདུན་ལ 
 ལ ྡོག 						ལ	ྡོག 	པར 	ཡང་ཡང 	འབྱུང 	_།_། 	bstod tshogs ka_.txt	     ལ ྡོག  པར  ཡང་ཡང  འབྱུང  _།_། 
 ལ  སོགས 						ལ 	སོགས 	སྣ་ཚོགས་པའི 	།_། 	དྲི 	མས 	bstod tshogs ka_.txt	     ལ  སོགས  སྣ་ཚོགས་པའི  །_།  དྲི  མས 
 ལ ་བས 						ལ	་བས 	།_། 	ཚད 	མེད་པ་ཡི 	མུན་པ་དག 	bstod tshogs ka_.txt	     ལ ་བས  །_།  ཚད  མེད་པ་ཡི  མུན་པ་དག 
 ལ  བར 						ལ 	བར 	བྱེད་པ 	-ས 	འོད་བྱེད་པའོ 	།_། 	bstod tshogs ka_.txt	     ལ  བར  བྱེད་པ  -ས  འོད་བྱེད་པའོ  །_། 
 ལ  །_། 						ལ 	།_། 	འདུ 	འཛི 	རྣམ་པ 	-ར 	bstod tshogs ka_.txt	     ལ  །_།  འདུ  འཛི  རྣམ་པ  -ར 
 ལ  བཟོ་གནས་ཀུན 						ལ 	བཟོ་གནས་ཀུན 	།_། 	བསམ 	གཏན 	རྣམ་པ 	bstod tshogs ka_.txt	     ལ  བཟོ་གནས་ཀུན  །_།  བསམ  གཏན  རྣམ་པ 
 ལ ས 						ལ	ས 	།_། 	རྣམ 	པར 	རྒྱལ་བ 	bstod tshogs ka_.txt	     ལ ས  །_།  རྣམ  པར  རྒྱལ་བ 
 ལ  །_། 						ལ 	།_། 	ས་དེ 	མངོན་དུ 	འགྱུར་བ 	-ར་འདོད 	bstod tshogs ka_.txt	     ལ  །_།  ས་དེ  མངོན་དུ  འགྱུར་བ  -ར་འདོད 
 ལ ོ 	།_། 	འཁོར 				ལ	ོ 	-འི 	བཀོད་པ 	རྣམ་ཀུན་དུ 	།_། 	bstod tshogs ka_.txt	།_།  འཁོར     ལ ོ  -འི  བཀོད་པ  རྣམ་ཀུན་དུ  །_། 
 ལ ་བས 						ལ	་བས 	།_། 	དེ་ལ 	རིང་དུ 	སོང་ཞེས་བྱ 	bstod tshogs ka_.txt	     ལ ་བས  །_།  དེ་ལ  རིང་དུ  སོང་ཞེས་བྱ 
མེད  ལ ྷུན་གྱིས 	-ར 	ཞུགས་པ་དང 	_།_། 	འབད 	མེད 	ལ	ྷུན་གྱིས 	གྲུབ 	གྱུར་པ 	།_། 	བདུད་ཀྱི 	bstod tshogs ka_.txt	-ར  ཞུགས་པ་དང  _།_།  འབད  མེད  ལ ྷུན་གྱིས  གྲུབ  གྱུར་པ  །_།  བདུད་ཀྱི 
 ལ  །_། 						ལ 	།_། 	ཆོས 	སྟོན་པ་ཡི 	འབེལ་བ 	-འི་གཏམ 	bstod tshogs ka_.txt	     ལ  །_།  ཆོས  སྟོན་པ་ཡི  འབེལ་བ  -འི་གཏམ 
 ལ  འབྱོར་པ་དེ 						ལ 	འབྱོར་པ་དེ 	མཐའ 	-ར 	སོན་པས 	།_། 	bstod tshogs ka_.txt	     ལ  འབྱོར་པ་དེ  མཐའ  -ར  སོན་པས  །_། 
ས་དེ  ལ ེགས་པ 					ས་དེ 	ལ	ེགས་པ 	-འི 	བློ་གྲོས་འདོད 	།_། 	ཡེ 	bstod tshogs ka_.txt	    ས་དེ  ལ ེགས་པ  -འི  བློ་གྲོས་འདོད  །_།  ཡེ 
 ལ ས 						ལ	ས 	།_། 	ཆོས་ཀྱི 	སྤྲིན་ནི 	ཀུན་དུ 	bstod tshogs ka_.txt	     ལ ས  །_།  ཆོས་ཀྱི  སྤྲིན་ནི  ཀུན་དུ 
 ལ ས 						ལ	ས 	གྲོལ 	བསམ 	མི་ཁྱབ 	།_། 	bstod tshogs ka_.txt	     ལ ས  གྲོལ  བསམ  མི་ཁྱབ  །_། 
 ལ  ཀུན་ལས་འདས 						ལ 	ཀུན་ལས་འདས 	།_། 	དབང་པོ 	ཀུན་གྱི 	སྤྱོད་ཡུལ་མིན 	bstod tshogs ka_.txt	     ལ  ཀུན་ལས་འདས  །_།  དབང་པོ  ཀུན་གྱི  སྤྱོད་ཡུལ་མིན 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་བསྟོད 	།_། 	རིམ་གྱིས 	འཇུག་པ 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་བསྟོད  །_།  རིམ་གྱིས  འཇུག་པ 
