བྲལ་བ  -ར  དགོངས་པ་ཅན 	ཐུགས 	བརྩེ་བ 	།_། 	ཕྲད་དང 	བྲལ་བ 	-ར 	དགོངས་པ་ཅན 	།_། 	མི 	འབྲལ 	དགོངས་ཤིང 	bstod tshogs ka_.txt	ཐུགས  བརྩེ་བ  །_།  ཕྲད་དང  བྲལ་བ  -ར  དགོངས་པ་ཅན  །_།  མི  འབྲལ  དགོངས་ཤིང 
སྲུང་བ  -ར ་མཛད 	-འང 	_།_། 	འདྲེན་པ 	རྣམས་ཀྱིས 	སྲུང་བ 	-ར	་མཛད 	།_། 	ཇི 	ལྟར 	མར་ངོ 	bstod tshogs ka_.txt	-འང  _།_།  འདྲེན་པ  རྣམས་ཀྱིས  སྲུང་བ  -ར ་མཛད  །_།  ཇི  ལྟར  མར་ངོ 
རྒྱས་པ  -ར  མཐོང 	ཟླ་བ་ལ 	།_། 	སྐད་ཅིག 	སྐད་ཅིག 	རྒྱས་པ 	-ར 	མཐོང 	_།_། 	དེ་བཞིན 	ས་ལ 	ཞུགས 	bstod tshogs ka_.txt	ཟླ་བ་ལ  །_།  སྐད་ཅིག  སྐད་ཅིག  རྒྱས་པ  -ར  མཐོང  _།_།  དེ་བཞིན  ས་ལ  ཞུགས 
འཕེལ་བ  -ར  མཐོང 	རྣམས་ཀྱང 	_།_། 	རིམ་གྱིས 	རིམ་གྱིས 	འཕེལ་བ 	-ར 	མཐོང 	_།_། 	ཇི་ལྟར 	ཡར་ངོ 	-འི 	bstod tshogs ka_.txt	རྣམས་ཀྱང  _།_།  རིམ་གྱིས  རིམ་གྱིས  འཕེལ་བ  -ར  མཐོང  _།_།  ཇི་ལྟར  ཡར་ངོ  -འི 
རྫོགས་པ  -ར  འགྱུར་བ་ལྟར 	བཅོ 	ལྔ་ལ 	།_། 	ཟླ་བ 	རྫོགས་པ 	-ར 	འགྱུར་བ་ལྟར 	།_། 	དེ 	བཞིན 	ས་ཡི 	bstod tshogs ka_.txt	བཅོ  ལྔ་ལ  །_།  ཟླ་བ  རྫོགས་པ  -ར  འགྱུར་བ་ལྟར  །_།  དེ  བཞིན  ས་ཡི 
མངོན་པ  -ར ་བརྗོད 	ངེས 	རྟོགས་པ 	།_། 	དགའ་བ་ཞེས་ནི 	མངོན་པ 	-ར	་བརྗོད 	།_། 	འདོད 	ཆགས་ལ 	སོགས 	bstod tshogs ka_.txt	ངེས  རྟོགས་པ  །_།  དགའ་བ་ཞེས་ནི  མངོན་པ  -ར ་བརྗོད  །_།  འདོད  ཆགས་ལ  སོགས 
མེད་པ  -ར  གང་དག་པ 	དྲི་མ་ཅན 	།_། 	དྲི 	མ 	མེད་པ 	-ར 	གང་དག་པ 	།_། 	དྲི 	མ 	མེད་ཅེས 	bstod tshogs ka_.txt	དྲི་མ་ཅན  །_།  དྲི  མ  མེད་པ  -ར  གང་དག་པ  །_།  དྲི  མ  མེད་ཅེས 
རྣམ་པ  -ར  སྤངས་པ་ཡི 	འོད་ཀྱིས་གསལ 	།_། 	འདུ 	འཛི 	རྣམ་པ 	-ར 	སྤངས་པ་ཡི 	།_། 	ཡེ 	ཤེས 	འོད་ཀྱིས 	bstod tshogs ka_.txt	འོད་ཀྱིས་གསལ  །_།  འདུ  འཛི  རྣམ་པ  -ར  སྤངས་པ་ཡི  །_།  ཡེ  ཤེས  འོད་ཀྱིས 
དཀའ  -ར ་འདོད 	པར 	རྒྱལ་བ 	-ས 	སྦྱང 	དཀའ 	-ར	་འདོད 	།_། 	བྱང 	ཆུབ 	རྣམ་པ་གསུམ་པོ་དང 	bstod tshogs ka_.txt	པར  རྒྱལ་བ  -ས  སྦྱང  དཀའ  -ར ་འདོད  །_།  བྱང  ཆུབ  རྣམ་པ་གསུམ་པོ་དང 
འགྱུར་བ  -ར ་འདོད 	ཟད་པ་ལ 	།_། 	ས་དེ 	མངོན་དུ 	འགྱུར་བ 	-ར	་འདོད 	།_། 	འཁོར 	ལོ 	-འི 	bstod tshogs ka_.txt	ཟད་པ་ལ  །_།  ས་དེ  མངོན་དུ  འགྱུར་བ  -ར ་འདོད  །_།  འཁོར  ལོ  -འི 
རྒྱ་མཚོ  -ར  ཞུགས་པ་དང 	འདི 	བཟུང་ཞིང 	_།_། 	ཡེ་ཤེས 	རྒྱ་མཚོ 	-ར 	ཞུགས་པ་དང 	_།_། 	འབད 	མེད 	ལྷུན་གྱིས 	bstod tshogs ka_.txt	འདི  བཟུང་ཞིང  _།_།  ཡེ་ཤེས  རྒྱ་མཚོ  -ར  ཞུགས་པ་དང  _།_།  འབད  མེད  ལྷུན་གྱིས 
མཐའ  -ར  སོན་པས 	-འི་གཏམ 	།_། 	རྣལ 	འབྱོར་པ་དེ 	མཐའ 	-ར 	སོན་པས 	།_། 	ས་དེ 	ལེགས་པ 	-འི 	bstod tshogs ka_.txt	-འི་གཏམ  །_།  རྣལ  འབྱོར་པ་དེ  མཐའ  -ར  སོན་པས  །_།  ས་དེ  ལེགས་པ  -འི 
ཤེས་པ  -ར ་ནུས 	མི་ཁྱབ 	།_། 	གང་གིས 	ཁྱོད་ནི 	ཤེས་པ 	-ར	་ནུས 	།_། 	ངག་གི 	སྤྱོད་ཡུལ 	ཀུན་ལས་འདས 	bstod tshogs ka_.txt	མི་ཁྱབ  །_།  གང་གིས  ཁྱོད་ནི  ཤེས་པ  -ར ་ནུས  །_།  ངག་གི  སྤྱོད་ཡུལ  ཀུན་ལས་འདས 
ཐུ་བོ  -ར  དབང 	འབར 	གྱུར་ཏེ 	།_། 	སྲས་ཀྱི 	ཐུ་བོ 	-ར 	དབང 	བསྐུར་བས 	།_། 	དབང 	བསྐུར་བ་ནི 	bstod tshogs ka_.txt	འབར  གྱུར་ཏེ  །_།  སྲས་ཀྱི  ཐུ་བོ  -ར  དབང  བསྐུར་བས  །_།  དབང  བསྐུར་བ་ནི 
དེ  -ར  གནས་ནས 	།_། 	རྣལ 	འབྱོར 	ཆེན་པོ 	དེ 	-ར 	གནས་ནས 	།_། 	རྨོངས་པ 	-ས 	དམན་པ 	bstod tshogs ka_.txt	།_།  རྣལ  འབྱོར  ཆེན་པོ  དེ  -ར  གནས་ནས  །_།  རྨོངས་པ  -ས  དམན་པ 
མེད་པ  -ར  འབྱུང་འགྱུར་ཏེ 	སྐུ་ལས 	འོད་ཟེར་རྣམས 	།_། 	འབད་པ 	མེད་པ 	-ར 	འབྱུང་འགྱུར་ཏེ 	།_། 	རྨོངས་པ 	-འི 	མུན་པ 	bstod tshogs ka_.txt	སྐུ་ལས  འོད་ཟེར་རྣམས  །_།  འབད་པ  མེད་པ  -ར  འབྱུང་འགྱུར་ཏེ  །_།  རྨོངས་པ  -འི  མུན་པ 
 -ར  ཞུགས་དེ་ཡི 						-ར 	ཞུགས་དེ་ཡི 	།_། 	སྒོ 	རྣམས 	འབྱེད 	bstod tshogs ka_.txt	     -ར  ཞུགས་དེ་ཡི  །_།  སྒོ  རྣམས  འབྱེད 
འདས་པ  -ར ་འདོད 	།_། 	ལྷག 	མེད 	མྱ་ངན 	འདས་པ 	-ར	་འདོད 	།_། 	འདིར་ནི 	མྱ་ངན 	འདས་པ་ཉིད 	bstod tshogs ka_.txt	།_།  ལྷག  མེད  མྱ་ངན  འདས་པ  -ར ་འདོད  །_།  འདིར་ནི  མྱ་ངན  འདས་པ་ཉིད 
 -ར  སེམས 	།_། 	དྲི 	མ 	མེད་པ 		-ར 	སེམས 	གྱུར་པའོ 	།_། 	སེམས 	ཅན 	bstod tshogs ka_.txt	།_།  དྲི  མ  མེད་པ   -ར  སེམས  གྱུར་པའོ  །_།  སེམས  ཅན 
མེད་པ  -ར  བསྟོད་པ 	-ས 	བསྒྱུར་བའོ 	།།_༄༅།_། 	དཔེ 	མེད་པ 	-ར 	བསྟོད་པ 	།༄༅༅།_། 	རྒྱ 	གར 	སྐད་དུ 	bstod tshogs ka_.txt	-ས  བསྒྱུར་བའོ  །།_༄༅།_།  དཔེ  མེད་པ  -ར  བསྟོད་པ  །༄༅༅།_།  རྒྱ  གར  སྐད་དུ 
མེད་པ  -ར  བསྟོད་པ 	བོད 	སྐད་དུ 	།_ 	དཔེ 	མེད་པ 	-ར 	བསྟོད་པ 	།_ 	འཇམ 	དཔལ་གཞོན 	ནུར 	bstod tshogs ka_.txt	བོད  སྐད་དུ  །_  དཔེ  མེད་པ  -ར  བསྟོད་པ  །_  འཇམ  དཔལ་གཞོན  ནུར 
སྤངས་པ  -ར  གྱུར་པ་ཡིས 	-འི 	གོ་འཕང་བརྙེས 	།_། 	འཁོར་བ 	སྤངས་པ 	-ར 	གྱུར་པ་ཡིས 	།_། 	མྱ་ངན 	འདས 	ཁྱོད 	bstod tshogs ka_.txt	-འི  གོ་འཕང་བརྙེས  །_།  འཁོར་བ  སྤངས་པ  -ར  གྱུར་པ་ཡིས  །_།  མྱ་ངན  འདས  ཁྱོད 
མངོན་པ  -ར  དབྱེ 	རིག་པས 	།_། 	ཆོས 	དབྱིངས 	མངོན་པ 	-ར 	དབྱེ 	-ར 	མེད་པ 	།_། 	ཀུན་དུ 	bstod tshogs ka_.txt	རིག་པས  །_།  ཆོས  དབྱིངས  མངོན་པ  -ར  དབྱེ  -ར  མེད་པ  །_།  ཀུན་དུ 
 -ར ་གྱུར 	རྣམ་པ 	-ར 	དག་པ 			-ར	་གྱུར 	།_། 	གཙོ་བོ 	ཁྱོད་ཀྱིས 	འགའ་ཞིག་ཏུ 	bstod tshogs ka_.txt	རྣམ་པ  -ར  དག་པ    -ར ་གྱུར  །_།  གཙོ་བོ  ཁྱོད་ཀྱིས  འགའ་ཞིག་ཏུ 
ཆ  -ར ་གྱིས 	མ 	ལུས་པ 	།_། 	ཆོས་ཀྱི 	ཆ 	-ར	་གྱིས 	ཚིམ་པ 	-ར་མཛད 	།_། 	མཁའ་དང 	bstod tshogs ka_.txt	མ  ལུས་པ  །_།  ཆོས་ཀྱི  ཆ  -ར ་གྱིས  ཚིམ་པ  -ར་མཛད  །_།  མཁའ་དང 
ཆགས་པ  -ར  གྱུར 	རྣམ་རྟོག 	སྣ་ཚོགས་ཀྱིས 	།_། 	ཐུགས་ནི 	ཆགས་པ 	-ར 	གྱུར 	མ་ལགས 	།_། 	ཆོས 	རྣམས་གང 	bstod tshogs ka_.txt	རྣམ་རྟོག  སྣ་ཚོགས་ཀྱིས  །_།  ཐུགས་ནི  ཆགས་པ  -ར  གྱུར  མ་ལགས  །_།  ཆོས  རྣམས་གང 
ངེས་པ  -ར  རྟོགས་པ་ལགས 	སྒྱུ 	ཚོགས་བཞིན 	།_། 	འཁོར་བ 	ངེས་པ 	-ར 	རྟོགས་པ་ལགས 	།_། 	བག 	ཆགས 	གཞི 	bstod tshogs ka_.txt	སྒྱུ  ཚོགས་བཞིན  །_།  འཁོར་བ  ངེས་པ  -ར  རྟོགས་པ་ལགས  །_།  བག  ཆགས  གཞི 
 -ར  གྱུར 						-ར 	གྱུར 	མཐར་ཐུག་པའི 	།_། 	ཁྱོད་ཀྱིས 	ཉོན་མོངས 	bstod tshogs ka_.txt	     -ར  གྱུར  མཐར་ཐུག་པའི  །_།  ཁྱོད་ཀྱིས  ཉོན་མོངས 
རྗོད་པ  -ར ་བྱེད 	མཐོང 	མིན་ཡང 	།_། 	མཐོང་ངོ་ཞེས་ནི 	རྗོད་པ 	-ར	་བྱེད 	།_། 	ཆོས 	མཐོང་བ 	-ས་ནི་ཤིན་དུ་ཏུ་མཐོང 	bstod tshogs ka_.txt	མཐོང  མིན་ཡང  །_།  མཐོང་ངོ་ཞེས་ནི  རྗོད་པ  -ར ་བྱེད  །_།  ཆོས  མཐོང་བ  -ས་ནི་ཤིན་དུ་ཏུ་མཐོང 
སྟོན་པ  -ར ་མཛད 	བཞིན་དུ 	།_། 	ཁྱོད་ཀྱི 	སྐུ་ནི 	སྟོན་པ 	-ར	་མཛད 	།_། 	སྐུ་ལ 	བསྙུན 	མེད 	bstod tshogs ka_.txt	བཞིན་དུ  །_།  ཁྱོད་ཀྱི  སྐུ་ནི  སྟོན་པ  -ར ་མཛད  །_།  སྐུ་ལ  བསྙུན  མེད 
སྟོན་པ  -ར ་མཛད 	འཇིག 	རྟེན 	སྤྱོད་པ 	-འང 	སྟོན་པ 	-ར	་མཛད 	།_། 	ལས་ཀྱི 	སྒྲིབ་པ 	-འི 	bstod tshogs ka_.txt	འཇིག  རྟེན  སྤྱོད་པ  -འང  སྟོན་པ  -ར ་མཛད  །_།  ལས་ཀྱི  སྒྲིབ་པ  -འི 
སྤངས་པ  -ར ་ཡང 	རྗེས 	གཟུང་ཕྱིར 	།_། 	ལས 	སྤངས་པ 	-ར	་ཡང 	རབ་ཏུ་བསྟན 	།_། 	ཆོས་ཀྱི 	དབྱིངས་ལ 	bstod tshogs ka_.txt	རྗེས  གཟུང་ཕྱིར  །_།  ལས  སྤངས་པ  -ར ་ཡང  རབ་ཏུ་བསྟན  །_།  ཆོས་ཀྱི  དབྱིངས་ལ 
དབྱེ  -ར  མེད་ཕྱིར 					དབྱེ 	-ར 	མེད་ཕྱིར 	།_། 	གཙོ་བོ 	ཐེག 	དབྱེ 	bstod tshogs ka_.txt	    དབྱེ  -ར  མེད་ཕྱིར  །_།  གཙོ་བོ  ཐེག  དབྱེ 
 -ར  མ 						-ར 	མ 	མཆིས་ཀྱང 	།_། 	ཁྱོད་ཀྱི 	ཐེག་པ་གསུམ 	bstod tshogs ka_.txt	     -ར  མ  མཆིས་ཀྱང  །_།  ཁྱོད་ཀྱི  ཐེག་པ་གསུམ 
འདས་པ  -ར ་བསྟན 	།_། 	ཁྱོད 	ཉིད 	མྱ་ངན 	འདས་པ 	-ར	་བསྟན 	།_། 	གྲངས 	མེད 	འཇིག་རྟེན 	bstod tshogs ka_.txt	།_།  ཁྱོད  ཉིད  མྱ་ངན  འདས་པ  -ར ་བསྟན  །_།  གྲངས  མེད  འཇིག་རྟེན 
ཐར་པ  -ར  མོས 	།_། 	འཁོར 	བ 	-འང 	ཐར་པ 	-ར 	མོས 	རྣམས་ཀྱི 	།_། 	ཁྱོད་ལ 	གུས 	bstod tshogs ka_.txt	།_།  འཁོར  བ  -འང  ཐར་པ  -ར  མོས  རྣམས་ཀྱི  །_།  ཁྱོད་ལ  གུས 
འཇུག་པ  -ར ་འགྱུར 	སངས 	རྒྱས 	མཛད་པ 	-འང 	འཇུག་པ 	-ར	་འགྱུར 	།_། 	དེ 	ལྟར 	བདེ་གཤེགས 	bstod tshogs ka_.txt	སངས  རྒྱས  མཛད་པ  -འང  འཇུག་པ  -ར ་འགྱུར  །_།  དེ  ལྟར  བདེ་གཤེགས 
མེད་པ  -ར  བསྟོད་པ 	སྣོད 	གྱུར་ཅིག 	_། 	དཔེ 	མེད་པ 	-ར 	བསྟོད་པ 	སློབ་དཔོན 	འཕགས་པ 	ཀླུ་སྒྲུབ་ཀྱིས 	མཛད་པ 	bstod tshogs ka_.txt	སྣོད  གྱུར་ཅིག  _།  དཔེ  མེད་པ  -ར  བསྟོད་པ  སློབ་དཔོན  འཕགས་པ  ཀླུ་སྒྲུབ་ཀྱིས  མཛད་པ 
འདས་པ  -ར  བསྟོད་པ 	བསྒྱུར་བའོ 	།།_ 	འཇིག 	རྟེན་ལས 	འདས་པ 	-ར 	བསྟོད་པ 	།༄༅༅།_། 	རྒྱ 	གར 	སྐད་དུ 	bstod tshogs ka_.txt	བསྒྱུར་བའོ  །།_  འཇིག  རྟེན་ལས  འདས་པ  -ར  བསྟོད་པ  །༄༅༅།_།  རྒྱ  གར  སྐད་དུ 
འདས་པ  -ར  བསྟོད་པ 	སྐད་དུ 	།_ 	འཇིག 	རྟེན་ལས 	འདས་པ 	-ར 	བསྟོད་པ 	།_ 	འཇམ 	དཔལ་གཞོན 	ནུར 	bstod tshogs ka_.txt	སྐད་དུ  །_  འཇིག  རྟེན་ལས  འདས་པ  -ར  བསྟོད་པ  །_  འཇམ  དཔལ་གཞོན  ནུར 
ངལ་བ  -ར ་གྱུར 	ཡུན 	རིང 	ཐུགས་རྗེ 	-ས 	ངལ་བ 	-ར	་གྱུར 	།_། 	ཕུང་པོ 	ཙམ་ལས 	གྲོལ་བ་ཡི 	bstod tshogs ka_.txt	ཡུན  རིང  ཐུགས་རྗེ  -ས  ངལ་བ  -ར ་གྱུར  །_།  ཕུང་པོ  ཙམ་ལས  གྲོལ་བ་ཡི 
 -ར  ཁྱོད 	།_། 	སེམས 	ཅན 	མེད་པ 		-ར 	ཁྱོད 	བཞེད་ལ 	།_། 	སེམས 	ཅན་ངན 	bstod tshogs ka_.txt	།_།  སེམས  ཅན  མེད་པ   -ར  ཁྱོད  བཞེད་ལ  །_།  སེམས  ཅན་ངན 
མེད་པ  -ར ་ནི 	-ས 	བྱུང་བ་རྣམས 	།_། 	དེ 	མེད་པ 	-ར	་ནི 	ཡོད 	མིན་པས 	།_། 	གཟུགས 	bstod tshogs ka_.txt	-ས  བྱུང་བ་རྣམས  །_།  དེ  མེད་པ  -ར ་ནི  ཡོད  མིན་པས  །_།  གཟུགས 
གཟུང་བ  -ར  རབ 	ཇི་ལྟར་ཡིན 	།_། 	གཟུགས 	ཉིད 	གཟུང་བ 	-ར 	རབ 	བཀག་པ 	།_། 	གཟུགས 	ཉིད 	bstod tshogs ka_.txt	ཇི་ལྟར་ཡིན  །_།  གཟུགས  ཉིད  གཟུང་བ  -ར  རབ  བཀག་པ  །_།  གཟུགས  ཉིད 
མེད་པ  -ར ་དེ 	དེ་ལྟར་གསུངས 	།_། 	ཚོར 	བྱ 	མེད་པ 	-ར	་དེ 	མེད་པས 	།_། 	ཚོར་བ 	ཉིད་ནི 	bstod tshogs ka_.txt	དེ་ལྟར་གསུངས  །_།  ཚོར  བྱ  མེད་པ  -ར ་དེ  མེད་པས  །_།  ཚོར་བ  ཉིད་ནི 
མིན་པ  -ར  ཁྱོད 	དེ་ཡང 	རང་བཞིན་གྱིས 	།_། 	ཡོད་པ 	མིན་པ 	-ར 	ཁྱོད 	ཉིད་བཞེད 	།_། 	མིང་དང 	དོན་དག 	bstod tshogs ka_.txt	དེ་ཡང  རང་བཞིན་གྱིས  །_།  ཡོད་པ  མིན་པ  -ར  ཁྱོད  ཉིད་བཞེད  །_།  མིང་དང  དོན་དག 
ཚིག་པ  -ར ་འགྱུར 	།_། 	མེ་ཡིས 	ཁ 	ཉིད 	ཚིག་པ 	-ར	་འགྱུར 	།_། 	གཞན 	ན 	-འང 	bstod tshogs ka_.txt	།_།  མེ་ཡིས  ཁ  ཉིད  ཚིག་པ  -ར ་འགྱུར  །_།  གཞན  ན  -འང 
གྲུབ་པ  -ར  ཁྱོད་ནི 	ཅན 	ཉིད་དུ 	།_། 	ཀྲུབ 	གྲུབ་པ 	-ར 	ཁྱོད་ནི 	བཞེད་པ་ལགས 	།_། 	བྱེད་པོ 	ཡོད 	bstod tshogs ka_.txt	ཅན  ཉིད་དུ  །_།  ཀྲུབ  གྲུབ་པ  -ར  ཁྱོད་ནི  བཞེད་པ་ལགས  །_།  བྱེད་པོ  ཡོད 
མེད་པ  -ར  ཤེས་བྱ་མིན 	བདག་པོ 	ཁྱོད་ཀྱིས་གསུང 	།_། 	ཤེས་པ 	མེད་པ 	-ར 	ཤེས་བྱ་མིན 	།_། 	དེ 	མེད 	རྣམ་པ 	bstod tshogs ka_.txt	བདག་པོ  ཁྱོད་ཀྱིས་གསུང  །_།  ཤེས་པ  མེད་པ  -ར  ཤེས་བྱ་མིན  །_།  དེ  མེད  རྣམ་པ 
 -ར  ཤེས་པ 						-ར 	ཤེས་པ 	-འང་མེད 	།_། 	དེ 	ཕྱིར 	bstod tshogs ka_.txt	     -ར  ཤེས་པ  -འང་མེད  །_།  དེ  ཕྱིར 
