 བྱ ་ཁྱབ 						བྱ	་ཁྱབ 	།_། 	སེམས 	གྲོལ 	ཁྱོད་ལ 	bstod tshogs ka_.txt	     བྱ ་ཁྱབ  །_།  སེམས  གྲོལ  ཁྱོད་ལ 
 བྱ ང་ཆུབ 						བྱ	ང་ཆུབ 	།_། 	འཁོར 	བ 	-འང 	bstod tshogs ka_.txt	     བྱ ང་ཆུབ  །_།  འཁོར  བ  -འང 
-ས  བྱ ུང་བ་རྣམས 	།_། 	གང 	དག 	རྒྱུ་ལ 	-ས 	བྱ	ུང་བ་རྣམས 	།_། 	དེ 	མེད་པ 	-ར་ནི 	bstod tshogs ka_.txt	།_།  གང  དག  རྒྱུ་ལ  -ས  བྱ ུང་བ་རྣམས  །_།  དེ  མེད་པ  -ར་ནི 
 བྱ ུང་བ 						བྱ	ུང་བ 	མིག་གིས 	གཟུང 	མིན་པས 	།_། 	bstod tshogs ka_.txt	     བྱ ུང་བ  མིག་གིས  གཟུང  མིན་པས  །_། 
ཚོར  བྱ  མེད་པ 	ཉིད 	ཁྱོད་ཀྱིས 	དེ་ལྟར་གསུངས 	།_། 	ཚོར 	བྱ 	མེད་པ 	-ར་དེ 	མེད་པས 	།_། 	ཚོར་བ 	bstod tshogs ka_.txt	ཉིད  ཁྱོད་ཀྱིས  དེ་ལྟར་གསུངས  །_།  ཚོར  བྱ  མེད་པ  -ར་དེ  མེད་པས  །_།  ཚོར་བ 
།_།  བྱ ེད་པོ 	།_། 	བདེན་པ 	གསུང་བ 	ཁྱོད་ཀྱིས་བསྟན 	།_། 	བྱ	ེད་པོ 	རང་དབང 	ཉིད་ལས་ཀྱང 	།_། 	ཐ 	bstod tshogs ka_.txt	།_།  བདེན་པ  གསུང་བ  ཁྱོད་ཀྱིས་བསྟན  །_།  བྱ ེད་པོ  རང་དབང  ཉིད་ལས་ཀྱང  །_།  ཐ 
།_།  བྱ ེད་པོ 	གྲུབ་པ 	-ར 	ཁྱོད་ནི 	བཞེད་པ་ལགས 	།_། 	བྱ	ེད་པོ 	ཡོད 	མིན 	སྤྱོད་པོ 	-འང་མེད 	bstod tshogs ka_.txt	གྲུབ་པ  -ར  ཁྱོད་ནི  བཞེད་པ་ལགས  །_།  བྱ ེད་པོ  ཡོད  མིན  སྤྱོད་པོ  -འང་མེད 
 བྱ ་མིན 						བྱ	་མིན 	།_། 	དེ 	མེད 	རྣམ་པ 	bstod tshogs ka_.txt	     བྱ ་མིན  །_།  དེ  མེད  རྣམ་པ 
 བྱ ་དག 						བྱ	་དག 	_། 	རང 	དངོས་མེད་ཅེས 	ཁྱོད་ཀྱིས་གསུང 	bstod tshogs ka_.txt	     བྱ ་དག  _།  རང  དངོས་མེད་ཅེས  ཁྱོད་ཀྱིས་གསུང 
མཚོན  བྱ  མཚན་ཉིད 	མཚོན་བྱ 	གཞན 	ཉིད་ན 	།_། 	མཚོན 	བྱ 	མཚན་ཉིད 	མེད་པ 	-ར་འགྱུར 	།_། 	ཐ 	bstod tshogs ka_.txt	མཚོན་བྱ  གཞན  ཉིད་ན  །_།  མཚོན  བྱ  མཚན་ཉིད  མེད་པ  -ར་འགྱུར  །_།  ཐ 
 བྱ ་རྣམ 						བྱ	་རྣམ 	བྲལ་ཞིང 	།_། 	ཚིག་གིས 	བརྗོད་པ་རྣམ 	bstod tshogs ka_.txt	     བྱ ་རྣམ  བྲལ་ཞིང  །_།  ཚིག་གིས  བརྗོད་པ་རྣམ 
 བྱ ུང་བ 						བྱ	ུང་བ 	-ར 	མི་རིགས་ལ 	།_། 	མ་ཞིག་ལས 	bstod tshogs ka_.txt	     བྱ ུང་བ  -ར  མི་རིགས་ལ  །_།  མ་ཞིག་ལས 
 བྱ ུང་བ་དག 						བྱ	ུང་བ་དག 	_། 	སྒྱུ 	མ 	འབྱུང་བ 	bstod tshogs ka_.txt	     བྱ ུང་བ་དག  _།  སྒྱུ  མ  འབྱུང་བ 
 བྱ ུང 						བྱ	ུང 	_།_། 	ཀུན་ཀྱང 	དེ་བཞིན 	ཁྱོད་ཀྱིས་གསུངས 	bstod tshogs ka_.txt	     བྱ ུང  _།_།  ཀུན་ཀྱང  དེ་བཞིན  ཁྱོད་ཀྱིས་གསུངས 
བརྟགས་པ་ལས  བྱ ུང་བར 	འགྲོ 	འདི་དག 	_། 	ཡོངས་སུ 	བརྟགས་པ་ལས 	བྱ	ུང་བར 	།_། 	ཀུན་དུ 	ཤེས་བྱ 	འབྱུང་བ་ནའང 	bstod tshogs ka_.txt	འགྲོ  འདི་དག  _།  ཡོངས་སུ  བརྟགས་པ་ལས  བྱ ུང་བར  །_།  ཀུན་དུ  ཤེས་བྱ  འབྱུང་བ་ནའང 
རང་གིས  བྱ ས་པ་དང 	-ར་གསུངས 	།_། 	སྡུག 	བསྔལ 	རང་གིས 	བྱ	ས་པ་དང 	།_། 	གཞན་གྱིས 	བྱས་དང་གཉིས 	ཀ 	bstod tshogs ka_.txt	-ར་གསུངས  །_།  སྡུག  བསྔལ  རང་གིས  བྱ ས་པ་དང  །_།  གཞན་གྱིས  བྱས་དང་གཉིས  ཀ 
 བྱ ས 						བྱ	ས 	།_། 	རྒྱུ 	མེད་པ 	-ར་ནི 	bstod tshogs ka_.txt	     བྱ ས  །_།  རྒྱུ  མེད་པ  -ར་ནི 
 བྱ ུང་བ 						བྱ	ུང་བ 	-ར་གསུངས 	།_། 	རྟེན་ཅིང 	འབྲེལ 	bstod tshogs ka_.txt	     བྱ ུང་བ  -ར་གསུངས  །_།  རྟེན་ཅིང  འབྲེལ 
 བྱ ུང་བ 						བྱ	ུང་བ 	།_། 	དེ 	ཉིད 	ཁྱོད་ནི 	bstod tshogs ka_.txt	     བྱ ུང་བ  །_།  དེ  ཉིད  ཁྱོད་ནི 
 བྱ ུང་བར 						བྱ	ུང་བར 	།_། 	མགོན་པོ 	ཁྱོད་ཀྱིས 	ཆོས 	bstod tshogs ka_.txt	     བྱ ུང་བར  །_།  མགོན་པོ  ཁྱོད་ཀྱིས  ཆོས 
 བྱ ུང 						བྱ	ུང 	དྲ་བ་ནི 	།_། 	སེམས 	ཉིད་ཀྱིས་ནི 	bstod tshogs ka_.txt	     བྱ ུང  དྲ་བ་ནི  །_།  སེམས  ཉིད་ཀྱིས་ནི 
ཐོབ་པ་ནི  བྱ ང་ཆུབ་སྟེ 	ཡོད 	མ་ཡིན 	།_། 	སེམས 	ཐོབ་པ་ནི 	བྱ	ང་ཆུབ་སྟེ 	།_། 	སེམས་ནི 	འགྲོ་བ 	ལྔ་པོ་ཡིན 	bstod tshogs ka_.txt	ཡོད  མ་ཡིན  །_།  སེམས  ཐོབ་པ་ནི  བྱ ང་ཆུབ་སྟེ  །_།  སེམས་ནི  འགྲོ་བ  ལྔ་པོ་ཡིན 
བསྡོས  བྱ ས་པའི 	རྣམ 	པར 	རྟོག་པ 	-ས 	བསྡོས 	བྱ	ས་པའི 	།_། 	འཁོར་བ 	རྣམ་རྟོག 	ཙམ 	bstod tshogs ka_.txt	རྣམ  པར  རྟོག་པ  -ས  བསྡོས  བྱ ས་པའི  །_།  འཁོར་བ  རྣམ་རྟོག  ཙམ 
།_།  བྱ ང 	དེ 	བས 	ཀུན་གྱིས 	འབད་པ་ཡིས 	།_། 	བྱ	ང 	ཆུབ 	སེམས་ལ 	ཕྱག་བྱའོ 	།_། 	bstod tshogs ka_.txt	དེ  བས  ཀུན་གྱིས  འབད་པ་ཡིས  །_།  བྱ ང  ཆུབ  སེམས་ལ  ཕྱག་བྱའོ  །_། 
དེ་ནི  བྱ ང་ཆུབ 	རྡོ་རྗེ 	བསྒོམ་པ 	-འི་ཕྱིར 	།_། 	དེ་ནི 	བྱ	ང་ཆུབ 	མཆོག་ཅེས་བྱ 	།_། 	ཁམས 	བསྐྱེད 	bstod tshogs ka_.txt	རྡོ་རྗེ  བསྒོམ་པ  -འི་ཕྱིར  །_།  དེ་ནི  བྱ ང་ཆུབ  མཆོག་ཅེས་བྱ  །_།  ཁམས  བསྐྱེད 
 བྱ ུང 						བྱ	ུང 	།_། 	སེམས་ཀྱི 	རྡོ་རྗེ 	-འི 	bstod tshogs ka_.txt	     བྱ ུང  །_།  སེམས་ཀྱི  རྡོ་རྗེ  -འི 
གཤེགས་དང  བྱ ོན 	མི་མངའ 	།_། 	མགོན 	ཁྱོད 	གཤེགས་དང 	བྱ	ོན 	མི་མངའ 	།_། 	དངོས 	མི 	bstod tshogs ka_.txt	མི་མངའ  །_།  མགོན  ཁྱོད  གཤེགས་དང  བྱ ོན  མི་མངའ  །_།  དངོས  མི 
 བྱ ིངས་ཀྱི 						བྱ	ིངས་ཀྱི 	དངོས 	གྱུར་ཅིང 	།_། 	མཆོག་ཏུ 	bstod tshogs ka_.txt	     བྱ ིངས་ཀྱི  དངོས  གྱུར་ཅིང  །_།  མཆོག་ཏུ 
གཤེགས་དང  བྱ ོན་པ 	ཁྱོད 	བསྟོད 	ནུས་པ་གང 	།_། 	གཤེགས་དང 	བྱ	ོན་པ 	མི 	མངའ་ཞིང 	།_། 	འགྲོ 	bstod tshogs ka_.txt	ཁྱོད  བསྟོད  ནུས་པ་གང  །_།  གཤེགས་དང  བྱ ོན་པ  མི  མངའ་ཞིང  །_།  འགྲོ 
བསྟོད་པ་ཞེས  བྱ ་བ 	བོད 	སྐད་དུ 	།_ 	སྐུ་གསུམ་ལ 	བསྟོད་པ་ཞེས 	བྱ	་བ 	།_། 	འཕགས་པ 	འཇམ་དཔལ་གཞོན 	ནུར 	bstod tshogs ka_.txt	བོད  སྐད་དུ  །_  སྐུ་གསུམ་ལ  བསྟོད་པ་ཞེས  བྱ ་བ  །_།  འཕགས་པ  འཇམ་དཔལ་གཞོན  ནུར 
 བྱ ོར་པ 						བྱ	ོར་པ 	འཇིག་རྟེན་ལས 	འདས 	བསམ་གྱིས 	མི 	bstod tshogs ka_.txt	     བྱ ོར་པ  འཇིག་རྟེན་ལས  འདས  བསམ་གྱིས  མི 
-ར  བྱ ང་ཆུབ 	ལ 	ལ 	-ར་ཡང་ནི 	རྫོགས་པ 	-ར 	བྱ	ང་ཆུབ 	ཆོས་ཀྱི 	འཁོར་ལོ 	རབ་ཏུ 	ཞི་བ 	bstod tshogs ka_.txt	ལ  ལ  -ར་ཡང་ནི  རྫོགས་པ  -ར  བྱ ང་ཆུབ  ཆོས་ཀྱི  འཁོར་ལོ  རབ་ཏུ  ཞི་བ 
དཔག་མེད་ལས  བྱ ུང་བའི 	མཛད་ཅིང 	བསོད་ནམས 	ཡེ་ཤེས 	ཆེན་པོ 	དཔག་མེད་ལས 	བྱ	ུང་བའི 	།_། 	བདེ 	བར 	གཤེགས་པ 	bstod tshogs ka_.txt	མཛད་ཅིང  བསོད་ནམས  ཡེ་ཤེས  ཆེན་པོ  དཔག་མེད་ལས  བྱ ུང་བའི  །_།  བདེ  བར  གཤེགས་པ 
ཕྱག  བྱ ས 	།_། 	བདག་གིས 	དད་པ 	-ས 	ཕྱག 	བྱ	ས 	དགེ་བ 	བྱང་ཆུབ 	ས་བོན 	བསགས་པ 	bstod tshogs ka_.txt	།_།  བདག་གིས  དད་པ  -ས  ཕྱག  བྱ ས  དགེ་བ  བྱང་ཆུབ  ས་བོན  བསགས་པ 
ལུས  བྱ ང་ཆུབ་ལམ་ལ 	ཐོབ་ནས 	འགྲོ་བ 	འདི་དག 	མ 	ལུས 	བྱ	ང་ཆུབ་ལམ་ལ 	ངེས་པ 	-ར 	འཛུད་པ 	-ར་ཤོག 	bstod tshogs ka_.txt	ཐོབ་ནས  འགྲོ་བ  འདི་དག  མ  ལུས  བྱ ང་ཆུབ་ལམ་ལ  ངེས་པ  -ར  འཛུད་པ  -ར་ཤོག 
 བྱ ་བ 	_། 	སྐུ་གསུམ་ལ 	བསྟོད་པ་ཞེས 			བྱ	་བ 	སློབ་དཔོན 	འཕགས་པ 	ཀླུ་སྒྲུབ་ཀྱིས 	མཛད་པ 	bstod tshogs ka_.txt	_།  སྐུ་གསུམ་ལ  བསྟོད་པ་ཞེས    བྱ ་བ  སློབ་དཔོན  འཕགས་པ  ཀླུ་སྒྲུབ་ཀྱིས  མཛད་པ 
བསྟོད་པ་ཞེས  བྱ ་བ 	གཏན་ལ 	ཕབ་པའོ 	།།_།།༄༅།_ 	སྐུ་གསུམ་ལ 	བསྟོད་པ་ཞེས 	བྱ	་བ 	-འི 	རྣམ་པ 	-ར 	འགྲེལ་པ 	bstod tshogs ka_.txt	གཏན་ལ  ཕབ་པའོ  །།_།།༄༅།_  སྐུ་གསུམ་ལ  བསྟོད་པ་ཞེས  བྱ ་བ  -འི  རྣམ་པ  -ར  འགྲེལ་པ 
བསྟོད་པ་ཞེས  བྱ ་བ 	བོད 	སྐད་དུ 	།_ 	སྐུ་གསུམ་ལ 	བསྟོད་པ་ཞེས 	བྱ	་བ 	-འི 	རྣམ་པ 	-ར 	འགྲེལ་པ 	bstod tshogs ka_.txt	བོད  སྐད་དུ  །_  སྐུ་གསུམ་ལ  བསྟོད་པ་ཞེས  བྱ ་བ  -འི  རྣམ་པ  -ར  འགྲེལ་པ 
 བྱ ེ 						བྱ	ེ 	།_། 	དེ་ལ 	། 	གཅིག 	bstod tshogs ka_.txt	     བྱ ེ  །_།  དེ་ལ  །  གཅིག 
 བྱ ་བ་ལ 	མིན 	དུ་མ 	མ་ཡིན་ཞེས 			བྱ	་བ་ལ 	སོགས་པ 	-འི 	ཚིགས་སུ 	བཅད་པ་གསུམ་གྱིས 	bstod tshogs ka_.txt	མིན  དུ་མ  མ་ཡིན་ཞེས    བྱ ་བ་ལ  སོགས་པ  -འི  ཚིགས་སུ  བཅད་པ་གསུམ་གྱིས 
 བྱ ་བ་དང 	བརྗོད་པ 	-ར 				བྱ	་བ་དང 	།_ 	དགོས་པ་དང 	།_ 	འབྲེལ་པ་དང 	bstod tshogs ka_.txt	བརྗོད་པ  -ར     བྱ ་བ་དང  །_  དགོས་པ་དང  །_  འབྲེལ་པ་དང 
-ར  བྱ ་སྟེ 	དགོས་པ 	-འི་ཡང 	དགོས་པ 	བརྗོད་པ 	-ར 	བྱ	་སྟེ 	།_ 	གང་གི 	ཕྱིར 	བརྗོད་པ་དང 	bstod tshogs ka_.txt	དགོས་པ  -འི་ཡང  དགོས་པ  བརྗོད་པ  -ར  བྱ ་སྟེ  །_  གང་གི  ཕྱིར  བརྗོད་པ་དང 
-ར  བྱ ་བ 	རྨོངས་པ 	དག 	དྲན་པ 	འཇུག་པ 	-ར 	བྱ	་བ 	-འི 	ཕྱིར 	བརྗོད་པ 	-ར 	bstod tshogs ka_.txt	རྨོངས་པ  དག  དྲན་པ  འཇུག་པ  -ར  བྱ ་བ  -འི  ཕྱིར  བརྗོད་པ  -ར 
 བྱ ་བ 						བྱ	་བ 	བཤད་དོ 	།_། 	བཤད་པ 	དོན་མེད 	bstod tshogs ka_.txt	     བྱ ་བ  བཤད་དོ  །_།  བཤད་པ  དོན་མེད 
-ར  བྱ ་བ 	དག 	ངེས་པ 	-ར 	འཇུག་པ 	-ར 	བྱ	་བ 	-འི 	ཕྱིར 	དགོས་པ 	བསྟན་ཏོ 	bstod tshogs ka_.txt	དག  ངེས་པ  -ར  འཇུག་པ  -ར  བྱ ་བ  -འི  ཕྱིར  དགོས་པ  བསྟན་ཏོ 
-ར  བྱ ་བའོ 	འདི 	-ར 	སྐུ་གསུམ་ནི 	བརྗོད་པ 	-ར 	བྱ	་བའོ 	།_། 	དེའི 	རང་གི 	ངོ་བོ 	bstod tshogs ka_.txt	འདི  -ར  སྐུ་གསུམ་ནི  བརྗོད་པ  -ར  བྱ ་བའོ  །_།  དེའི  རང་གི  ངོ་བོ 
འདི  བྱ ས་སོ 	-འི 	ཕྱིར 	ཚིགས་སུ 	བཅད་པ 	འདི 	བྱ	ས་སོ 	།_། 	དེ 	བས་ན 	དགོས་པ་དང 	bstod tshogs ka_.txt	-འི  ཕྱིར  ཚིགས་སུ  བཅད་པ  འདི  བྱ ས་སོ  །_།  དེ  བས་ན  དགོས་པ་དང 
-ར  བྱ ་བ 	བཅད་པ 	དག 	རྗོད་པ་དང 	བརྗོད་པ 	-ར 	བྱ	་བ 	-འི 	མཚན་ཉིད་དུ 	འབྲེལ་པའམ 	།_ 	bstod tshogs ka_.txt	བཅད་པ  དག  རྗོད་པ་དང  བརྗོད་པ  -ར  བྱ ་བ  -འི  མཚན་ཉིད་དུ  འབྲེལ་པའམ  །_ 
ཐབས་ལས  བྱ ུང་བ 	ཅན 	འབྲེལ་པའམ 	།_ 	ཐབས་དང 	ཐབས་ལས 	བྱ	ུང་བ 	-འི 	མཚན་ཉིད་དུ 	འབྲེལ་པའམ 	།_ 	bstod tshogs ka_.txt	ཅན  འབྲེལ་པའམ  །_  ཐབས་དང  ཐབས་ལས  བྱ ུང་བ  -འི  མཚན་ཉིད་དུ  འབྲེལ་པའམ  །_ 
 བྱ ་བ 	སྒྲུབ་པ་དང 	བསྒྲུབ་པ 	-ར 			བྱ	་བ 	-འི 	མཚན་ཉིད་དུ 	འབྲེལ་བའམ 	།_ 	bstod tshogs ka_.txt	སྒྲུབ་པ་དང  བསྒྲུབ་པ  -ར    བྱ ་བ  -འི  མཚན་ཉིད་དུ  འབྲེལ་བའམ  །_ 
བྱ་བ་དང  བྱ ེད་པ 					བྱ་བ་དང 	བྱ	ེད་པ 	-འི 	མཚན་ཉིད་དུ 	འབྲེལ་བ་ནི 	འབྲེལ་བའོ 	bstod tshogs ka_.txt	    བྱ་བ་དང  བྱ ེད་པ  -འི  མཚན་ཉིད་དུ  འབྲེལ་བ་ནི  འབྲེལ་བའོ 
དོན་དང  བྱ ་བ 	ལྡན་པ 	-ར 	རང་ཉིད་ཀྱིས 	སྐུ་གསུམ་གྱི 	དོན་དང 	བྱ	་བ 	མཐའ 	-ར 	ཕྱིན་པ་ནི 	དགོས་པ 	bstod tshogs ka_.txt	ལྡན་པ  -ར  རང་ཉིད་ཀྱིས  སྐུ་གསུམ་གྱི  དོན་དང  བྱ ་བ  མཐའ  -ར  ཕྱིན་པ་ནི  དགོས་པ 
-ར  བྱ ་སྟེ 	དགོས་པ 	ཡིན་པ 	-ར 	ཤེས་པ 	-ར 	བྱ	་སྟེ 	།_ 	འདི་ནི 	རེ་ཞིག 	དོན་གྱི 	bstod tshogs ka_.txt	དགོས་པ  ཡིན་པ  -ར  ཤེས་པ  -ར  བྱ ་སྟེ  །_  འདི་ནི  རེ་ཞིག  དོན་གྱི 
-ར  བྱ ་སྟེ 	ད་ནི 	ཡན་ལག་གི 	དོན 	བརྗོད་པ 	-ར 	བྱ	་སྟེ 	།_ 	གཅིག 	མིན 	དུ་མ 	bstod tshogs ka_.txt	ད་ནི  ཡན་ལག་གི  དོན  བརྗོད་པ  -ར  བྱ ་སྟེ  །_  གཅིག  མིན  དུ་མ 
མ་ཡིན་ཞེས  བྱ ་བ་ལ 					མ་ཡིན་ཞེས 	བྱ	་བ་ལ 	སོགས་པ་ལ 	།_ 	གཅིག་དང 	དུ་མ་ནི 	bstod tshogs ka_.txt	    མ་ཡིན་ཞེས  བྱ ་བ་ལ  སོགས་པ་ལ  །_  གཅིག་དང  དུ་མ་ནི 
འཚལ་ལོ་ཞེས  བྱ ་བ 	སྐུ 	གང་ཡིན་པ་དེ་ལ 	བདག 	ཕྱག 	འཚལ་ལོ་ཞེས 	བྱ	་བ 	-འི 	ཐ་ཚིག་གོ 	།_། 	ཅིའི 	bstod tshogs ka_.txt	སྐུ  གང་ཡིན་པ་དེ་ལ  བདག  ཕྱག  འཚལ་ལོ་ཞེས  བྱ ་བ  -འི  ཐ་ཚིག་གོ  །_།  ཅིའི 
